,Id,Price
209,1672,198908.78248414877
210,3209,190893.8710772949
211,16515,144377.96154449298
212,973,176852.95777890814
213,12529,183615.15025208954
214,5896,121439.93500983696
215,5450,278749.7467657261
216,3249,167600.79432073745
217,8911,179829.8117202637
218,5898,235236.42239331285
219,1024,180395.7493228002
220,4766,200964.79454142164
221,15804,186240.46281304676
222,14303,199324.42986818746
223,10707,183431.07709957624
224,6605,200112.50975550862
225,1138,401709.965088837
226,14088,436855.5686386489
227,9154,193909.58279987265
228,8190,195807.7364144268
229,398,287930.0947154568
230,13302,241514.05123403404
231,9696,149267.09026089407
232,16786,118395.58543014478
233,16230,208061.5705358333
234,6552,183363.62147173166
235,923,228936.19886926658
236,9602,321429.6366018599
237,5857,271041.9930894448
238,8120,175222.12808667126
239,7134,183354.0064308673
240,11726,173772.06861957055
241,8069,118210.77384744126
242,12420,175264.71918112895
243,8604,204877.9304731188
244,4854,279859.673375599
245,12212,185465.20964292355
246,12099,351503.9784543428
247,3882,415887.179403594
248,6995,301667.26121027867
249,10172,213488.0155345382
250,11672,289889.5894380459
251,12897,277333.9618984631
252,16097,178832.78185308527
253,6779,290901.2520183827
254,11199,193354.24441115416
255,10816,406202.85659217107
256,143,399825.9969774296
257,5399,253002.31885064018
258,3286,157974.4623746076
259,13706,216092.57143539086
260,1935,387538.39600410825
261,16000,170907.92705431883
262,2860,215711.03598946385
263,11407,189220.8417024115
264,16378,278224.5363692952
265,12278,177251.67086310923
266,3842,168897.1178398119
267,2692,332623.1229120709
268,7699,192541.13370292372
269,6825,273558.2840812116
270,7268,309290.39546205034
271,1477,400092.9395803984
272,9887,176587.28764867655
273,9436,185436.10289857973
274,3179,233195.4574803001
275,1350,472214.14741402655
276,10643,200010.85498406788
277,5793,237537.71360454508
278,11494,462386.61507970147
279,4206,194456.9534408582
280,12419,242759.92035398915
281,8530,231021.6908568252
282,5985,127924.48271194803
283,8908,198901.1380867865
284,256,128249.8503729216
285,7234,176453.89985216444
286,5648,214415.35442710045
287,3014,248879.09195175522
288,2184,188344.82902049567
289,9189,261151.01063796622
290,14884,203734.28329784062
291,10333,172960.00307446675
292,15896,138915.8171698711
293,13269,146941.26687193074
294,8603,260167.52898832838
295,15087,179668.04543041886
296,4344,202314.51211173896
297,7981,69298.11083408605
298,10908,245346.27865013506
299,6190,161405.42876141635
300,11742,200351.0021053509
301,9224,157360.94742418232
302,14667,205436.0900432386
303,458,175378.3168390168
304,2464,340490.05172705126
305,12320,229564.13629084654
306,278,205235.59813307173
307,2912,240026.31538330353
308,6698,227044.76572720762
309,4510,121727.66413122305
310,4183,178708.32319096607
311,5551,232062.26002341282
312,12187,166746.50158462184
313,7948,216647.76460167702
314,10808,188338.51484215882
315,12432,182800.9202245212
316,5356,182330.64881604895
317,8984,471874.0106207498
318,9203,183193.32584706054
319,15412,118661.48870271788
320,12041,131294.79423521826
321,7644,276898.8614515993
322,7071,201433.65244181856
323,10685,176256.93797348518
324,6763,174299.07525057867
325,940,143190.44127628222
326,14959,203468.15933130696
327,1338,155476.61804819058
328,5351,131354.88525393937
329,6524,188134.03129707422
330,12516,148521.95456341904
331,3288,258445.06236904673
332,3146,229637.08496331912
333,3954,180241.13485545001
334,11955,172879.64623971627
335,1211,209620.84017403275
336,15668,203757.1640746081
337,1320,120449.63363279204
338,9108,190300.17629919696
339,16482,169547.678207228
340,5017,150635.1754070524
341,8290,206974.9014904515
342,4304,405776.7289887296
343,1930,209063.5794409757
344,12530,175631.5531376989
345,11295,340848.2281543345
346,3002,149814.85053901206
347,15483,162807.31025796142
348,11525,201150.9123384134
349,13978,130391.43530543888
350,4885,153035.02395306338
351,8325,178310.64827590284
352,3630,120993.47242979398
353,9165,186034.9433810828
354,13945,236292.85832902865
355,10663,196611.0213513225
356,14803,180822.49432804447
357,7621,178417.78398631528
358,8205,229365.55421177615
359,10387,204479.57385047583
360,5457,155073.69366040084
361,10234,341359.7105208646
362,6251,174752.92382981617
363,701,260657.33620287693
364,7930,176367.32786819062
365,15028,139278.3086900448
366,12172,69953.22336363871
367,5805,186504.38704158313
368,7411,272488.53409054736
369,14806,193137.78211446787
370,7890,162975.39123638035
371,10440,156368.90764943798
372,14926,166925.3172002384
373,5381,152679.65252318696
374,3800,388505.7361764597
375,10511,244387.2666686846
376,9324,257633.80550448786
377,3313,210513.87379913774
378,7351,152742.63185637174
379,8459,192565.51280665526
380,9957,132793.77861134912
381,12024,166225.375451875
382,4380,217217.84515396197
383,5042,150523.88997410095
384,13289,145338.70599802802
385,13407,421425.47168289416
386,13258,156564.1865233843
387,15993,255448.7156684298
388,12525,170758.67713256797
389,4062,221305.6255238457
390,12065,229035.7489882713
391,8227,184550.78427894972
392,11333,169461.37309106084
393,2867,140024.8354944674
394,3319,232065.188866708
395,3523,297545.8413155456
396,7055,199221.09992127228
397,14930,178579.44314799033
398,3444,137609.38964318385
399,2940,325035.4398171253
400,6935,376449.238508414
401,16116,333618.37119268643
402,13370,243209.0567358184
403,6103,238476.73989933755
404,7446,171452.46225468765
405,1859,180359.32564538028
406,4079,192316.06658475238
407,3228,170763.7783319924
408,9665,158648.25836884687
409,15957,397854.6904927743
410,11533,180112.37993667356
411,2314,127235.3324108145
412,4096,207018.38656421204
413,13437,178175.76523579404
414,5980,228791.53457845972
415,2008,185577.2372349509
416,6754,175003.78448747806
417,4129,157876.91739984287
418,14557,288083.76124380704
419,7096,302374.46558039
420,14297,250775.13198206338
421,3967,220121.2746412629
422,16485,120812.99913703676
423,13075,350774.46918000514
424,14289,187197.39081890852
425,10988,163549.95934426915
426,3230,148388.31791134487
427,13250,177166.16310679406
428,2559,201064.7345048643
429,7739,326688.46356633434
430,7213,162354.6986460356
431,6639,201991.7130592119
432,3164,275077.97980563884
433,15207,169433.2132544986
434,5113,179770.25094639268
435,3929,143583.07089445827
436,14493,253102.56285962145
437,11110,189356.93959160018
438,2033,204599.04462227394
439,16057,210640.81748897512
440,16709,234403.8785974331
441,14313,158044.54952789645
442,1028,296424.8496968851
443,7187,109177.04658586778
444,3738,323396.9378819909
445,9869,326309.0055410865
446,12644,193185.58130279544
447,3686,121195.80809495204
448,9196,281388.76471660344
449,12326,199347.50823733193
450,4936,198744.84457858372
451,13314,174111.69794284046
452,9857,329667.9524676178
453,519,181675.0362595767
454,8410,166260.71478531568
455,1720,177489.61913693155
456,10341,213680.1709443009
457,14415,195378.97193817183
458,10613,273465.08087016677
459,8027,208597.6718366449
460,15539,271570.3024197623
461,7431,272844.6557467362
462,1370,131865.2550659637
463,12708,156300.12703016878
464,2250,227958.80100016214
465,14758,145358.29805692175
466,8525,356503.8673855973
467,1538,288859.83001785097
468,1142,152205.15466033516
469,1152,242315.9753376352
470,9802,183923.69842724333
471,3331,312510.4113015677
472,15203,177786.14940582452
473,4247,168765.09461549926
474,1976,416358.33949492837
475,2346,197548.0370216348
476,10078,241093.08860076964
477,1938,207013.2162949608
478,7819,195399.45326877083
479,2168,242581.68965909572
480,15634,209706.75266559102
481,8465,234107.31532226666
482,9313,158496.55495438032
483,6539,130222.67467871893
484,6325,104892.21544349883
485,13442,254433.26546510638
486,9967,177973.68755872414
487,7893,223087.35872640114
488,2861,199262.84189391977
489,11031,305400.5601004573
490,15073,134212.38164812722
491,13837,174852.52232591665
492,2524,260874.7594601979
493,8617,210042.68249975282
494,13513,192379.03310296853
495,3081,305562.7406181225
496,10675,378394.2030426648
497,1907,86987.47820354135
498,4872,240997.803676564
499,16274,433898.45096592756
500,11837,235739.64563807833
501,16577,236685.85696537766
502,5231,322409.50656937284
503,11315,201046.98207544145
504,273,204479.57385047583
505,8363,231310.3696290479
506,4255,213645.09280240457
507,16330,246669.37785675825
508,11528,183513.7679916716
509,14799,272437.3725136307
510,1611,253184.07865361497
511,9234,189022.81729358458
512,1633,115248.86907832412
513,6791,215129.65525653094
514,11567,371479.2180855745
515,3070,240821.61075958805
516,12094,236609.5477229293
517,14335,315981.71759660647
518,137,168431.2571818589
519,7182,170959.78191522672
520,11718,179128.94280139628
521,5194,102025.69240489852
522,97,354682.413684163
523,5118,418075.9825800207
524,13920,317797.7051603867
525,9952,197978.32567032613
526,15337,211195.8853182923
527,10243,217147.6809244332
528,4048,426337.79765802657
529,171,152861.57374206447
530,11378,163906.27486154254
531,14190,175754.07916144977
532,15265,135448.73813558856
533,2740,127907.50921917161
534,5573,293977.12719461275
535,4481,210750.60868407137
536,2631,157189.02858457275
537,4984,250097.5812326813
538,16466,178461.12776440431
539,16716,128715.2664146889
540,15325,182412.14950799863
541,10115,175777.33955400626
542,117,496231.509052042
543,5476,105247.68936536563
544,11757,186546.76186683224
545,12359,131683.7885043058
546,15546,178773.53526815475
547,8133,155244.8455281043
548,9018,335637.4384947515
549,2075,171601.95664600944
550,11170,308374.694589996
551,15733,203958.34916671168
552,9280,147377.08645741982
553,10734,351917.6593332266
554,14071,174474.62322481984
555,7373,241852.74215508244
556,14736,189506.35496966488
557,3458,124442.06472631429
558,6183,171882.6912422571
559,7825,211249.4507878936
560,16775,191964.11827225384
561,5717,182091.09009568754
562,12397,144240.6613732559
563,8189,463274.1183306537
564,4423,211061.50673156325
565,3994,154480.2152856232
566,10342,193298.11744329325
567,10051,185065.7381206131
568,9453,144344.45000560643
569,12593,467993.9936287567
570,1274,120631.30415493065
571,6933,354269.2637416446
572,1761,148734.30970136178
573,7157,332153.0199692989
574,15169,148875.98240506952
575,6792,347065.63801411336
576,13830,176619.34587499753
577,7240,214437.27820584967
578,3051,264138.71092866664
579,6550,117295.03831487209
580,4603,183619.71890580325
581,5729,162015.66939511898
582,13473,322245.9991168494
583,15104,156159.8215607005
584,6599,373682.9099717896
585,2216,252377.4290539365
586,8721,302890.4245938912
587,3645,179400.11235275256
588,8664,228500.5993897574
589,11001,203297.7581971882
590,753,164901.3668060305
591,8129,227750.65497340303
592,15235,180036.25293046716
593,3359,207851.93295128993
594,10424,207679.45591921973
595,10226,215139.43923327277
596,9252,192915.63583645437
597,3008,251375.40697753057
598,5849,180280.76662938407
599,8494,171793.25436720008
600,6764,264223.1445069125
601,12445,307304.6163380092
602,11716,175677.05568248683
603,4508,121195.94860240756
604,5669,196060.26950990196
605,11427,117864.50645538187
606,11065,192254.4053725773
607,8910,235430.5688605756
608,16401,337041.95753665594
609,11913,157974.4623746076
610,6221,204736.79561779724
611,10839,185828.32397813626
612,2809,207708.96958802
613,13311,177279.79454325483
614,6866,194890.34389740357
615,6019,175639.16580456792
616,3024,163946.62281917987
617,1391,226866.55923826882
618,15904,204981.65944903757
619,15858,314202.3046759618
620,9911,242820.61292940722
621,16579,210785.6929280882
622,4394,265800.1890332805
623,1468,459733.46219237393
624,12965,152450.35613023353
625,2249,184759.24130166296
626,14384,156150.18112858056
627,13040,129907.44566408439
628,8872,142058.69129953865
629,12864,245117.32332164637
630,15712,172424.5492542117
631,14049,189485.98798781977
632,1840,126743.19948549663
633,12019,177933.05350218696
634,8948,175430.3590231478
635,15154,219100.75037593424
636,6943,155137.12852595723
637,12564,381931.4398138102
638,12766,150565.12923144398
639,7255,223058.06235677892
640,7962,158651.78100526548
641,709,127367.28809275417
642,4634,143887.7439997299
643,889,230479.09897704542
644,4774,129956.73413930286
645,13890,179453.91539242168
646,15431,147764.03077252427
647,8726,341451.37436440116
648,10373,142209.23442479307
649,6413,182610.58249992767
650,9761,125852.70851729104
651,15864,150299.170641838
652,6147,145114.46046319196
653,3384,260143.4876241534
654,320,248380.0540958209
655,8006,170576.04536929523
656,14395,174928.7647367539
657,14976,101670.15840712277
658,12185,225984.1484100109
659,4779,131149.7119360122
660,8551,161141.04949311708
661,9025,272021.8675058827
662,10616,222527.7256174805
663,7475,106981.53514868004
664,6341,322172.10434103553
665,14163,145779.5826518613
666,2211,192220.35719012254
667,10532,282368.45360536326
668,14338,140055.75478720415
669,831,178040.01037868884
670,3382,176500.33143803
671,9209,292893.08898948884
672,7188,214528.14295354416
673,7197,217387.4480544998
674,11270,168162.13837538392
675,15918,86755.85570228485
676,6937,423353.6114878692
677,6178,180520.17265045273
678,10668,123391.27909350606
679,1413,273019.52721441834
680,6884,358341.42131761904
681,8266,198909.38502727787
682,14019,189442.71717448506
683,16764,147315.31876931942
684,15306,176016.05128462918
685,3740,216764.5909819289
686,5298,188751.62625666536
687,8319,179892.2056710671
688,4229,178593.04758580108
689,13429,193546.52099804196
690,1753,429624.4536509309
691,860,250529.71177463082
692,14219,157386.01915479734
693,12113,202486.28544304724
694,11309,137697.16735760507
695,9930,201595.6137233266
696,10570,197791.56822041844
697,2839,160250.61953818638
698,6699,124452.30845358303
699,16647,117934.44807587446
700,5325,248192.19567568705
701,13733,155003.9510462317
702,7818,316026.439422873
703,12505,221412.75188381635
704,9489,187572.06348005534
705,10106,181645.2626813234
706,7864,204944.61414474316
707,5134,320626.92778582865
708,11859,146765.5413869436
709,7440,340641.91758360044
710,1525,315051.98138307047
711,7339,184054.50835072197
712,8,338071.4017957581
713,3248,118112.9011294636
714,8995,232894.6612971599
715,15178,68031.93576992907
716,8594,180901.02501989773
717,15770,236561.38691788114
718,15859,334243.96288736374
719,1735,313514.6962205924
720,11410,497663.2804340462
721,16397,158861.62154059834
722,3572,149239.08643011938
723,5501,116948.11926528152
724,969,190473.53941284356
725,6977,396734.4966553878
726,1233,177713.08727850104
727,4258,159347.82728965685
728,90,411808.3997798224
729,16650,178887.7343888513
730,197,109393.93940999724
731,12514,240582.02779923574
732,4367,185504.11642314374
733,3199,215077.77820407078
734,5600,193598.20611922015
735,11641,165256.30907293153
736,14609,120874.02570520938
737,12775,172805.0890733581
738,14240,179420.65533328507
739,7933,181038.22595252248
740,6945,343237.4532100064
741,14006,202190.61654750042
742,6320,262231.7409538823
743,12061,195207.0395043714
744,16369,218197.6707686779
745,16354,380393.4813075324
746,3970,278670.7170768482
747,1048,203611.94947615082
748,3639,216809.28199682568
749,14448,242770.95169317606
750,2812,416130.5367229209
751,3932,156216.99611456657
752,14875,329742.2807723275
753,8883,114655.94255734277
754,7622,300633.1030595045
755,7252,132364.3793283087
756,9751,177647.90536384418
757,2378,191984.86544513778
758,6816,263729.77158013603
759,15358,172933.12171985337
760,7843,137229.22956569522
761,10448,407384.65514928574
762,7840,291500.1841059004
763,8880,239184.4310614056
764,12551,369771.4183752188
765,15470,193768.83135395258
766,16207,238435.15383610898
767,12123,129603.28056574886
768,15247,379262.3769846381
769,7481,192517.68646148045
770,16171,344820.71848581324
771,7461,325152.92452191206
772,902,237858.12023744613
773,13094,179658.89842817985
774,11584,245823.4171550716
775,4462,189606.71182239978
776,15576,147886.61186054218
777,16606,261402.27920349553
778,5427,277281.2592480677
779,7725,173417.90159035035
780,5409,178794.09897072118
781,12579,128512.60934792612
782,12013,241814.15337336157
783,11321,207217.97190068915
784,9932,147286.05535725853
785,591,150661.693968018
786,10357,203375.81039918342
787,3336,234529.7035477424
788,13,185578.98590222196
789,4809,232726.25826316045
790,7555,174941.46244614394
791,15172,343803.6028943498
792,6989,173737.93845907057
793,4707,180638.07468437217
794,2046,233484.85569322167
795,6495,121466.36652824242
796,3873,194372.64255827072
797,7061,202490.87656609114
798,12112,228872.30288144888
799,8917,300236.8729964668
800,7735,168542.4557396003
801,16442,217305.20334091893
802,4244,175252.87969035513
803,3747,264613.85559534875
804,11086,187529.951424866
805,10080,207727.2122273566
806,15057,276360.6020589044
807,1331,198145.2118947124
808,8891,151085.51111966456
809,13411,222708.23157296688
810,16730,234683.4149101809
811,2267,195222.66982333254
812,3022,183165.92083278275
813,11190,217117.45431145764
814,11857,187749.70821422045
815,9318,189538.84209245205
816,16512,161038.5332399729
817,2053,213184.08279651072
818,13707,130389.3894517006
819,12143,161645.08357293362
820,14080,167650.67431187566
821,6130,179592.36302948333
822,7936,83106.76308621684
823,10101,162199.28950452208
824,5663,190704.72931274862
825,14811,127049.96545955488
826,1366,201723.19939672024
827,908,204748.24114297167
828,2953,123768.36540416583
829,14629,147357.70083824254
830,15096,401795.10046103335
831,2115,183788.2159322209
832,11770,171370.95125712006
833,12701,175322.18781665503
834,14584,128055.58303067253
835,1893,393607.07087293
836,9501,486336.3108011681
837,2138,122256.37235655128
838,9346,206136.51325094624
839,15960,357607.3289016466
840,8230,165568.00523282372
841,13843,211028.35861143723
842,13810,245607.02460439928
843,15650,176419.1303588443
844,9974,143400.42665670125
845,12200,189820.777552749
846,538,188112.34019056632
847,5334,201768.8718067257
848,14823,121371.62214281748
849,4817,172788.29876279313
850,9041,200240.31692745606
851,4359,279097.73182861827
852,4852,224558.36337368615
853,10141,144297.39444850385
854,1503,204690.14139915607
855,16256,406855.3458596965
856,683,111242.217824574
857,14382,192069.64715114687
858,7248,206225.60120817705
859,1200,174246.08439592138
860,3563,172541.87465627101
861,3681,405738.0111075988
862,3053,250317.46250197224
863,4099,210604.1200189608
864,807,130034.96434845829
865,4658,290063.737554631
866,3535,181901.88954437515
867,12548,157597.6170562057
868,10488,198713.3002724291
869,5851,161736.0688100568
870,13736,227967.06014857706
871,875,170139.58928584907
872,14449,162209.21883291064
873,3958,344283.788388223
874,10727,178676.92685542442
875,11296,135945.9774974459
876,13646,254824.666832254
877,9599,284843.9851121338
878,7135,308495.2439932115
879,5943,327813.85908233305
880,2695,279701.80928959826
881,6766,209327.42568959415
882,5630,205248.97818328862
883,13586,199060.32791721955
884,3507,395454.5740227651
885,10014,142372.35615687628
886,459,243301.08417969543
887,3582,257162.12615572338
888,8560,279804.9010091035
889,3372,182199.8170048414
890,13109,255520.79542986595
891,8160,212211.0000309933
892,10706,245264.5298424001
893,9104,323626.5826458156
894,2870,199503.83946118932
895,13712,186261.34312588334
896,13924,137916.10601657428
897,798,260041.87326359193
898,9750,415599.79192333936
899,16248,402687.25088126084
900,3170,184101.96768818787
901,12700,228004.26346246645
902,10601,145298.79445904284
903,514,191592.02337554545
904,4010,281125.13580198993
905,8124,158997.3353421811
906,10800,172894.87491479353
907,13628,187774.54992415954
908,11637,147000.72247925051
909,781,166469.836958217
910,16156,181497.19670138025
911,12618,255444.9179297737
912,9766,162942.46188623688
913,15987,251770.34775260265
914,11051,324749.3713038961
915,7673,207845.75993011045
916,1245,395111.4019610414
917,2443,170056.80190598234
918,7413,95837.70516201723
919,310,144689.54271308138
920,10921,232101.32275699743
921,8709,102182.81042991215
922,12404,328918.15995698073
923,14986,225083.75929014653
924,10714,300826.61338249414
925,14286,204763.61622403358
926,13828,343183.34215070575
927,8926,414775.2625228959
928,12233,177930.93425718512
929,3913,195800.7068071525
930,5221,234297.58401793704
931,14965,89350.63484824258
932,862,170084.64519947278
933,13907,131762.2337685024
934,5418,183514.1626909576
935,2045,190275.1913228579
936,13321,197708.7623564091
937,2762,211526.63173166473
938,13888,176807.82563703557
939,14962,120744.3080120022
940,13305,382471.9038435609
941,8487,261323.77362826318
942,7146,172385.53753851086
943,1134,170556.80824248638
944,15092,330538.4577087942
945,13760,244296.82674339018
946,11958,440059.1895974249
947,3177,179222.1276950127
948,11350,210596.44177518613
949,1524,114950.2571054735
950,5527,250140.76572432718
951,2872,195528.6323774026
952,8602,380378.9559276943
953,3067,287342.74003042036
954,10435,213580.09582865573
955,11222,215444.87747473005
956,8700,172922.64265519928
957,10961,216701.18559194737
958,14305,197992.72610131386
959,8362,263170.75313094095
960,4979,158269.86211614366
961,7180,335460.4000972226
962,5763,119874.3770051963
963,2192,217515.65295775447
964,13581,202500.4382608106
965,10720,148282.4154101866
966,1358,235054.45068957363
967,13366,321984.8479494251
968,13539,404616.42431850935
969,12849,203985.9044197499
970,6794,179288.46523710544
971,525,476640.79176243226
972,12223,346331.69919105805
973,16271,139250.45795908812
974,5818,129792.5406247571
975,16588,274358.7963896801
976,8981,128205.743842688
977,16476,127738.50998859864
978,14663,182365.58408040868
979,3,149453.5886641495
980,6615,132240.40996720185
981,12215,277131.6340131189
982,304,261550.10690479903
983,13634,227656.58186396156
984,9208,166147.27850589075
985,2175,175282.30199365798
986,250,220866.90005158592
987,6045,192529.2440495692
988,10516,158764.68061342172
989,1852,472341.73919980903
990,1573,202436.1839828806
991,15079,166167.17792408305
992,5500,177303.39451839135
993,15775,175385.9175777372
994,3198,160890.61239013527
995,6718,203733.33576699402
996,4149,190099.516988421
997,9627,264234.43823188933
998,7595,295759.9084611725
999,4538,194171.6335058762
1000,3555,232023.86093835262
1001,10483,354221.5779455878
1002,8834,169260.93325618
1003,16412,176801.24646042593
1004,6449,164748.36145534742
1005,2767,184869.12064410924
1006,11498,175441.34175048684
1007,16472,144052.70602134953
1008,178,279425.1848187998
1009,10948,190105.96581348617
1010,13313,313584.277093258
1011,8065,144020.9654076328
1012,102,151228.27944008994
1013,14428,143154.1680543524
1014,11973,130523.93712617578
1015,6663,197272.27967509578
1016,15989,133992.22136874034
1017,10955,393310.7868363597
1018,11772,146770.96438957815
1019,11364,239552.92043424692
1020,7082,176757.7702091062
1021,7749,506185.06935568067
1022,6428,137553.25011867678
1023,6869,102587.55405222271
1024,295,176047.31281067056
1025,12266,241431.81718296735
1026,11129,218791.90602981168
1027,826,419023.56840614125
1028,3262,244650.86404205495
1029,15641,315008.3346309781
1030,1662,482562.2769465097
1031,10926,222432.97845524072
1032,10232,223641.3100235662
1033,6376,180490.3547155499
1034,7817,178219.09163694837
1035,354,198681.8153736422
1036,10076,198789.19732867292
1037,11379,325771.5715856635
1038,10184,128854.33775701838
1039,4696,420320.22856903734
1040,13562,482511.45269290276
1041,5436,172438.8273678123
1042,13196,123137.55410203326
1043,14939,328395.1601494974
1044,14004,183812.59923995048
1045,5916,188218.0658761781
1046,7229,177926.38665360343
1047,9143,165349.24084440467
1048,3440,190344.01382681463
1049,319,177507.276657772
1050,11683,236211.46600974925
1051,12647,237410.75468782499
1052,12788,148226.4666744519
1053,13662,246959.46744640387
1054,423,274142.7636353069
1055,5222,214333.84338192976
1056,9242,192599.4306345632
1057,2641,182900.36597905483
1058,4855,147495.25723675013
1059,5360,183855.9280586857
1060,9799,168594.33427601197
1061,5526,254615.63999967065
1062,10309,160962.32056768634
1063,2144,389339.4323240483
1064,7191,193414.23570142162
1065,6732,160902.78090304372
1066,14789,151244.7837926955
1067,13525,157560.62159705078
1068,4066,297809.94137685694
1069,16422,205964.29865722547
1070,14890,225990.42290689435
1071,2922,223690.9794738595
1072,3601,117693.02783731007
1073,13416,121217.30017433882
1074,14363,189669.1889927543
1075,9496,277983.9758663676
1076,7115,326634.0675413958
