Id,Price
2789,268138.81090479624
7214,250991.97938210092
8659,223694.64801929152
5107,315879.0069495723
3843,226416.6646091513
14610,402353.9363939712
15505,169490.5840122218
5060,266899.5651670006
16055,238853.2914766845
14963,211287.4262096541
4118,144931.49060172032
1672,211908.10392283616
3209,166919.0739788831
16515,144735.46672026158
973,173355.93542352444
12529,178787.02240226985
5896,114260.0058917366
5450,284572.2139481417
3249,169758.28302706053
8911,180179.31546622014
5898,219291.31080138034
1024,180221.93330718897
4766,215539.00023493572
15804,186556.34301877941
14303,207675.9894840505
10707,184187.1645038834
6605,228563.9895636295
1138,441709.150949955
14088,465423.42324052216
9154,182924.35427383246
8190,191534.01412995587
398,267321.6274810688
13302,224539.28631547175
9696,147305.38499043905
16786,120046.89249517448
16230,188076.7951031515
6552,185638.178799452
923,229343.87889355782
9602,323097.7381515203
5857,282701.74064862815
8120,170223.45035172996
7134,180589.38188677898
11726,183454.87680146843
8069,119083.36694407015
12420,172604.17309834424
8604,191502.13782940278
4854,287299.0223924417
12212,190495.61199113398
12099,370075.6470762954
3882,443485.85467552376
6995,375135.3214411634
10172,216848.1565452177
11672,332799.0276913412
12897,282725.11959089607
16097,175562.07107034413
6779,266210.27470524947
11199,191817.72386894736
10816,423194.06411123596
143,418559.79938119266
5399,265579.2922848549
3286,153887.02995592167
13706,201952.43400036238
1935,405944.82505921315
16000,176634.3655337576
2860,193233.02357697298
11407,186155.4908061928
16378,283250.3952058262
12278,175506.38997114066
3842,179998.66484766625
2692,334970.9378759395
7699,182618.94628336123
6825,276332.68606512353
7268,402449.1523414007
1477,410570.5722520938
9887,186320.0039434359
9436,182097.98152330634
3179,242771.30745596727
1350,467875.5257997361
10643,186561.1856202138
5793,264557.7607898931
11494,387669.53817117197
4206,195183.65701241477
12419,235500.53731787798
8530,236488.51955146692
5985,128645.77944697904
8908,193445.71217804134
256,125940.21958460462
7234,171971.76889463712
5648,211817.25393361304
3014,220649.7904215229
2184,185326.5623477503
9189,252903.1161996554
14884,191846.3724048962
10333,168730.85534390056
15896,137048.13302114845
13269,147490.02975706616
8603,215809.3905032805
15087,179324.27617813085
4344,187833.93656189681
7981,69286.45506688383
10908,223447.3335832746
6190,166529.11595450487
11742,209098.95979087256
9224,144185.74075690468
14667,214378.1821977975
458,187891.50424835185
2464,332832.27121684677
12320,235661.46568280578
278,191650.921403033
2912,194240.03821713518
6698,214451.84356070682
4510,133343.01020402426
4183,175412.294448895
5551,219261.77085813685
12187,171799.29424515815
7948,227099.5755326916
10808,186695.91957680436
12432,182163.8231826632
5356,185578.98730104862
8984,473310.1882105772
9203,182854.4788444136
15412,86162.41122512142
12041,134381.89716739976
7644,284456.680771525
7071,198702.70422201764
10685,181303.61757665165
6763,290054.1458194452
940,144283.37880106122
14959,204080.7624881233
1338,151784.28207911152
5351,123748.17888190855
6524,184796.95897556897
12516,151309.61987055122
3288,254630.30041850614
3146,238452.13955610173
3954,176205.06532419627
11955,168716.81163082592
1211,218775.1360325631
15668,198905.67087196192
1320,87110.62345040921
9108,164793.6944051869
16482,233217.92166413637
5017,134928.39095603678
8290,211670.9390385106
4304,417208.5631648404
1930,216719.5836393651
12530,174512.69790203273
11295,316656.7262565364
3002,152265.2909005547
15483,167571.8178823254
11525,192112.5434286495
13978,123154.20085761693
4885,164473.4079668779
8325,174498.0751166099
3630,119130.71407036668
9165,164342.61664963563
13945,239669.020041129
10663,194280.10531791436
14803,180063.77352058244
7621,169563.92304921453
8205,234286.13417272933
10387,204913.03152251174
5457,153418.95543940619
10234,349213.0321979001
6251,173175.3515178629
701,264304.4228843367
7930,194227.74460357433
15028,136684.01996038505
12172,76978.41239392849
5805,188958.15576395844
7411,325581.3090312045
14806,185279.97074790634
7890,168080.62829006853
10440,139404.4799626039
14926,166471.21303706735
5381,148768.04466021733
3800,367399.6733446916
10511,222775.5836222979
9324,231353.93253773722
3313,214359.53409893785
7351,148313.66846313074
8459,191167.0093337318
9957,125467.94858626863
12024,151460.34603943472
4380,230685.20181831138
5042,122716.99758079075
13289,145878.25209236078
13407,390941.02112448745
13258,153079.6399789604
15993,265366.9215764789
12525,212407.1112986617
4062,250163.05992717555
12065,171114.92951166537
8227,178175.65506216817
11333,170171.99209453317
2867,138967.31142292664
3319,267081.9472585572
3523,266871.77572851157
7055,195068.15441012217
14930,193399.35302679605
3444,133803.1246668255
2940,324672.9159463319
6935,411220.22131986654
16116,344156.4435698903
13370,234094.55190629663
6103,222938.79522651568
7446,187825.10391035437
1859,179839.72970104622
4079,179066.61098871747
3228,173579.78394172702
9665,161209.17333148696
15957,428369.1718034327
11533,179098.27511784562
2314,126933.26633777915
4096,211922.85413493315
13437,175641.98110568055
5980,211101.14285650078
2008,189543.07633529426
6754,192648.82779002213
4129,156566.7720895219
14557,279068.46042468125
7096,310869.79063297505
14297,252483.0875918603
3967,225472.910582911
16485,115075.1734626425
13075,324851.91069217055
14289,194073.20698248068
10988,162246.1949037966
3230,153711.12253729437
13250,175297.08139439693
2559,192824.5373915616
7739,390594.2977555048
7213,169513.69828767068
6639,180261.61464111903
3164,322465.57794138463
15207,161273.38603397354
5113,188713.9974249328
3929,151963.03805048938
14493,243025.17734208892
11110,186932.37354159052
2033,192094.91082539817
16057,211084.90806705688
16709,232188.93919820568
14313,159439.10648080203
1028,328821.9870688759
7187,110740.8882010818
3738,329614.0504418738
9869,315818.4799119651
12644,191186.51556892483
3686,118987.34199311592
9196,276171.1594698711
12326,198296.1654760781
4936,210858.8513816146
13314,185351.3662526431
9857,339041.1565103523
519,170173.63779101614
8410,166529.54284428808
1720,175987.02309782093
10341,188474.14780243984
14415,185997.47738356527
10613,292602.35458057304
8027,215026.6870751514
15539,270267.4170076042
7431,270578.648714078
1370,134879.6380050172
12708,152997.01156700117
2250,217059.0361688253
14758,143335.00083614868
8525,382628.5546858088
1538,299190.06619319716
1142,150251.93659695506
1152,249502.22320302384
9802,183537.26129511392
3331,327099.46386191563
15203,185671.68793654902
4247,165520.46241366642
1976,439426.2200686731
2346,194364.70624721385
10078,244264.61681829934
1938,203338.63579504096
7819,195595.39336923062
2168,242155.46499981868
15634,241736.00668697513
8465,237755.685508456
9313,156945.98761997014
6539,133608.80347090855
6325,102168.02185687164
13442,297247.5703084299
9967,176542.3193980662
7893,214483.68968878503
2861,185453.02336925658
11031,308267.3370082097
15073,126983.82826147485
13837,171612.77427085937
2524,245646.4629372945
8617,217003.97983885073
13513,189963.25336343257
3081,218554.77442707936
10675,385166.1897378867
1907,87383.12413487372
4872,240565.8947516294
16274,411194.58450179116
11837,238014.9581073851
16577,226071.00979897522
5231,370740.0783812938
11315,190654.44897577498
273,204913.03152251174
8363,227701.11758413716
4255,216212.789492235
16330,256317.98238360384
11528,174896.36887906815
14799,284873.4826059193
1611,245135.9400002768
9234,185215.2283209895
1633,113174.72489729733
6791,224898.98111815992
11567,354994.6847737275
3070,203022.34427287706
12094,233724.0732382332
14335,321390.3627915388
137,164041.4593552285
7182,169794.54836520113
11718,185901.46532093457
5194,101435.06521627489
97,362011.5873679892
5118,453091.17620303365
13920,295088.7393792165
9952,194587.4924582885
15337,196178.55891555696
10243,216413.08412192282
4048,413346.23507158953
171,154558.08263918592
11378,166633.61781030105
14190,173537.68108325012
15265,136834.44598688433
2740,133070.16260137767
5573,287458.84557551594
4481,229625.7804766048
2631,150573.5805848463
4984,250149.47672048304
16466,188978.85868332605
16716,124827.69163326082
15325,184516.52546551736
10115,185159.2822196875
117,489172.3887654626
5476,104929.43805597216
11757,181783.83740158853
12359,135945.04519872364
15546,196719.94650044746
8133,153014.4282129362
9018,331126.9021559656
2075,169947.3317832433
11170,296320.9281136837
15733,203741.4879206471
9280,146075.339796493
10734,308488.28365597455
14071,162792.6857329324
7373,228640.58545600073
14736,188299.1045106478
3458,116614.08226108653
6183,169490.9134965855
7825,216206.25770732082
16775,186382.41760643382
5717,180312.9291855563
12397,144163.20204769992
8189,516261.5371907828
4423,206945.38938315285
3994,123837.74279556674
10342,185970.6567736661
10051,180447.97905452285
9453,144496.03444015465
12593,441776.43770177604
1274,88939.62693619248
6933,306841.65382367885
1761,148353.21162255373
7157,323908.5902928542
15169,147578.37171853872
6792,350321.3377701857
13830,173007.6590551129
7240,180721.91243369202
3051,270447.68809153984
6550,118398.55572961114
4603,183344.53726348814
5729,160850.5813957263
13473,318682.43191182945
15104,154180.96434967945
6599,336699.75283665437
2216,273388.4449589934
8721,312132.52096657106
3645,197648.99310484572
8664,213838.51156690906
11001,197790.03010623876
753,163289.07935497377
8129,231411.18548552514
15235,167490.8037247665
3359,215704.59197391645
10424,218532.14823544168
10226,239340.38670512493
9252,205936.07592661926
3008,250620.88310387442
5849,173555.05312156168
8494,158502.65777768448
6764,269645.9253000963
12445,318223.44337928935
11716,186825.44276558346
4508,116320.7679321105
5669,192241.97928771467
11427,117254.54767707385
11065,187013.6816626068
8910,218443.72609192997
16401,90732.26849372256
11913,154436.00805071133
6221,204251.55469362653
10839,202765.44492768167
2809,205931.60302049064
13311,170332.36918027545
6866,179732.6889964944
6019,176728.8740818018
3024,164377.9083208644
1391,221949.92263987975
15904,234173.08106650537
15858,294102.1337643695
9911,204538.50625453403
16579,202657.9505886204
4394,296013.03103420895
1468,478591.02972060285
12965,148863.92895483845
2249,186625.89562886488
14384,152984.93948438027
13040,123868.797545572
8872,142945.4442222387
12864,237740.34159323358
15712,168162.71231028947
14049,142983.63117400624
1840,95127.37000028712
12019,174088.83955341592
8948,166825.9742355534
15154,200349.64353304513
6943,149620.95350900755
12564,330410.93496766436
12766,159330.2474009815
7255,242947.44894975534
7962,151813.76944846878
709,141628.48716065657
4634,138089.2035123871
889,234259.02633432535
4774,123727.26087838617
13890,164211.10586669983
15431,138260.974540161
8726,325270.3119878525
10373,143081.82673621032
6413,191257.5937295866
9761,155975.47345634358
15864,153748.02560877267
6147,143518.25561617062
3384,237651.6112853994
320,269988.27125122165
8006,178392.97694404778
14395,176168.70358159672
14976,100812.65692983303
12185,230179.56284430568
4779,137547.93850422365
8551,146298.41631991277
9025,280636.7550713167
10616,224662.83339063605
7475,102537.69836102963
6341,312718.3823023505
14163,144337.32976347202
2211,193922.57465911924
10532,307433.8912033882
14338,138965.4181865689
831,179839.84250578436
3382,170395.22903800083
9209,320819.63854832185
7188,233962.30087699578
7197,223450.1352948254
11270,168044.08457267671
15918,84605.5524559868
6937,466257.05837706936
6178,190293.03498220423
10668,134227.57093532794
1413,267538.3448562405
6884,315979.2037758831
8266,202545.40556936205
14019,192071.94761876247
16764,144104.6024125924
15306,182909.80027503514
3740,221074.55529556025
5298,182563.19573939152
8319,180122.8071511346
4229,182154.37857239973
13429,188875.33791377718
1753,400743.8163458079
860,235421.05929665535
14219,151111.04332976768
12113,187654.7003669044
11309,128086.49144110392
9930,214540.17696493363
10570,199334.6504812896
2839,144406.58265783632
6699,127042.60958056815
16647,117967.66302415592
5325,237429.1631672927
13733,140560.65296877606
7818,327534.1459483257
12505,222034.01209122673
9489,189958.1981178593
10106,200109.61950356278
7864,203066.3657797461
5134,264665.77432914963
11859,145088.71693124186
7440,383470.66678881313
1525,316516.63929562335
7339,183786.07642595776
8,319561.43847180565
3248,119473.43429653655
8995,233340.43729388763
15178,68292.50996354595
8594,170125.96648590604
15770,233044.50119404148
15859,341557.460780538
1735,313590.84712409263
11410,513914.3028257678
16397,159514.39684091
3572,146409.61141423217
5501,113178.0288492014
969,186471.21833287677
6977,424479.7797971776
1233,170261.60266704106
4258,165871.867618607
90,375010.9186013782
16650,177626.57437423232
197,112133.28060600872
12514,264732.6892995461
4367,189751.91387925937
3199,171902.00406557432
5600,190642.58530592162
11641,175507.81895026303
14609,116207.09030514365
12775,167635.03996983432
14240,176642.47679354576
7933,199817.04745650542
6945,373503.74039719754
14006,201683.48804416956
6320,283328.4326798106
12061,200679.52478797914
16369,220543.8159628029
16354,317513.1050319021
3970,329719.6172368841
1048,204386.47704773667
3639,215790.47681491275
14448,235137.6334096765
2812,404080.10795812885
3932,153431.63957889102
14875,325071.95634652063
8883,115196.64865500982
7622,322349.1177401985
7252,133452.55443419743
9751,174734.0469927369
2378,208670.9114182493
6816,238584.3000019151
15358,180569.83903633105
7843,144758.05397615727
10448,402749.1491412468
7840,304549.0750045051
8880,239424.93541840266
12551,355605.9262415215
15470,188715.53604947904
16207,209218.12379735537
12123,130013.72035032335
15247,295460.84187858965
7481,191237.27389371797
16171,346199.23211454105
7461,309905.1322757378
902,250392.70128429172
13094,150397.8776507877
11584,242657.55817517807
4462,195003.505199506
15576,143794.4700789059
16606,264551.18631422374
5427,307947.06629256747
7725,153886.83199602444
5409,184017.55389476378
12579,127902.62517481013
12013,243704.80465342637
11321,205331.83033610295
9932,140952.4367712064
591,152721.21839876188
10357,205878.6588586396
3336,253475.50546292996
13,179687.2313690718
4809,224091.54288075105
7555,187030.2815406716
15172,368125.27872904466
6989,152872.6582826108
4707,176762.34360821784
2046,241413.72899238538
6495,107526.43828307676
3873,181994.30756402714
7061,204036.35419436888
12112,228523.91596837953
8917,337770.33099889895
7735,156673.79963912282
16442,216392.22183775608
4244,170916.86284602972
3747,247247.19118893644
11086,168941.05828280418
10080,200880.5308290733
15057,228410.71348242776
1331,194798.83500326108
8891,167434.78535835442
13411,226937.03062331554
16730,204926.2485956275
2267,189551.192519481
3022,193149.8149832887
11190,217120.41790289874
11857,184015.38984226758
9318,186843.40615329435
16512,164546.96684863573
2053,215414.41676692417
13707,137775.33128596938
12143,153117.70498038747
14080,162499.79332444217
6130,179625.6667632039
7936,83914.06614563461
10101,158085.13787644348
5663,195773.47341135345
14811,127090.29043737563
1366,183692.96176003874
908,191218.35065086052
2953,122837.72510598568
14629,138419.41311465862
15096,415763.9385463476
2115,186910.89720784308
11770,155311.8455957448
12701,184098.65020815568
14584,132885.23991280675
1893,398218.6902544574
9501,499977.77134531544
2138,122136.91977499849
9346,191561.64519768726
15960,377465.6683693899
8230,152795.7048654927
13843,213429.39215566643
13810,207665.1419149284
15650,184636.1318179298
9974,136593.10494432246
12200,198926.77403832498
538,196362.60523197145
5334,200464.2239672558
14823,118110.64561136773
4817,172056.03198496837
9041,195484.8694383835
4359,269074.9411896097
4852,236560.36938613813
10141,140494.6950084299
1503,233845.453024801
16256,433375.5514458807
683,109126.93441925953
14382,195116.50841772667
7248,194407.66870101765
1200,177956.68364526416
3563,167408.97484459096
3681,408821.28316430177
3053,253027.1390818655
4099,209424.8305515161
807,128977.55231639759
4658,305847.2409890161
3535,179881.3866770179
12548,155501.07488252767
10488,195602.1151472757
5851,151890.02563418588
13736,241161.67980408366
875,170181.33018203021
14449,158645.9038855671
3958,363619.58562412375
10727,177712.15947001672
11296,138904.39366107105
13646,242530.7199653888
9599,211598.67298796613
7135,273817.9851276056
5943,303464.57811004727
2695,291930.92432882736
6766,220683.03196988648
5630,200027.70349811533
13586,211947.2890171668
3507,387829.2743517085
10014,142396.99060968883
459,196876.05932200322
3582,260377.62431421067
8560,272030.889264003
3372,186015.6223873268
13109,261387.2076562776
8160,234496.41143809495
10706,232520.92571155587
9104,318628.19069798297
2870,211213.14704080226
13712,152901.77448293514
13924,132424.87995436866
798,276858.84889428975
9750,437919.1821207261
16248,401140.0939417168
3170,175752.35318034686
12700,191784.5201040614
10601,133715.92913926006
514,185203.44794047132
4010,300561.6083433246
8124,153763.78337748945
10800,175249.45061568503
13628,207044.2173068334
11637,143789.5643792266
781,180908.48123588678
16156,184029.729952977
12618,239432.5771727429
9766,165667.3047175302
15987,257389.52982299152
11051,324545.922765791
7673,192519.91352738134
1245,433096.8914819413
2443,152160.1875076296
7413,67858.0642239816
310,147773.14914334824
10921,183022.58875466528
8709,100196.89239977964
12404,332382.6972656555
14986,229382.74972048472
10714,325490.2218677283
14286,207089.52403915237
13828,341970.52827873355
8926,420552.03427450464
12233,176792.2059808001
3913,205252.5114383763
5221,176017.8880805751
14965,90508.56200851819
862,193092.87760439783
13907,133657.6534609277
5418,182642.36568640405
2045,175820.73858106238
13321,188651.38122805857
2762,251988.2872773964
13888,179285.425163195
14962,165516.33046271003
13305,385333.1880271293
8487,250570.1717788325
7146,164960.38303963837
1134,174531.86966954445
15092,331202.28952387243
13760,219348.77210501663
11958,451238.0421712859
3177,180054.8426684423
11350,219612.89055382722
1524,111985.87001038002
5527,238353.14953539136
2872,192227.2834870318
8602,378389.00692106923
3067,350636.2416720586
10435,213522.478724981
11222,213054.7995834687
8700,160809.47704290494
10961,238437.56657678034
14305,199556.58933155364
8362,264334.67255820363
4979,158865.64504530185
7180,344365.2541641351
5763,115244.87749871044
2192,216548.22533406748
13581,180582.80738601985
10720,148286.73412784506
1358,232338.32547681418
13366,318703.3460305091
13539,351267.2064789948
12849,194131.19230571119
6794,185279.15905838733
525,499368.4884615217
12223,370846.4740247268
16271,141117.77709800118
5818,128753.68840946004
16588,285156.34322207986
8981,126047.76636929417
16476,125956.25134360362
14663,186225.5525143115
3,144764.85805154315
6615,131112.58491318094
12215,278521.40965226706
304,252853.27807875027
13634,268043.47806987795
9208,186588.54933543637
2175,173581.87271660074
250,206956.30528504253
6045,196717.55695467212
10516,163399.999823564
1852,467207.5850351889
1573,184189.67816526437
15079,164493.59631167125
5500,178469.92209026686
15775,157058.98520840734
3198,158538.9086634866
6718,162324.1782498993
4149,177571.76058676676
9627,269387.2939778042
7595,318799.4283080206
4538,199781.29166589284
3555,206150.92611969745
10483,374123.7028632884
8834,176952.58918106655
16412,177722.19107843487
6449,168576.93228127182
2767,179676.9934733842
11498,172916.97649800128
16472,144609.26838410986
178,421725.86745898076
10948,197392.9379886636
13313,303175.81793512875
8065,146700.86439265488
102,152018.33482524694
14428,160361.73088151187
11973,134661.21948085085
6663,179948.5638361338
15989,132955.63289184016
10955,462221.17610079877
11772,145529.54109679515
11364,265071.4151368002
7082,176802.86269117185
7749,457095.0948064152
6428,132305.1592367296
6869,103072.07684031612
295,171648.61606656524
12266,238618.03694578624
11129,324387.7616653757
826,446114.84055303613
3262,225752.0814388423
15641,312562.79203048843
1662,518703.22495385417
10926,220477.81634426964
10232,223157.48506288245
6376,195385.02541537932
7817,196055.18443580542
354,196993.60614853288
10076,189333.86644087924
11379,323528.05899904337
10184,126556.41074726293
4696,381741.61252598796
13562,466961.5140344602
5436,182170.07728477815
13196,113928.11381660413
14939,221331.8055252626
14004,227925.53883639243
5916,188221.78766731985
7229,186988.53167435998
9143,154411.44997674768
3440,182796.85885555454
319,170035.36930891327
11683,232266.18229764426
12647,239165.84199388855
12788,148451.79433263608
13662,239656.4135609268
423,277146.7533438794
5222,206613.4220224656
9242,189119.58815752197
2641,184817.7025560368
4855,139426.58351805471
5360,188123.18354099683
9799,164686.81411195645
5526,249160.67792059967
10309,163478.06898212997
2144,391821.3009571564
7191,184290.32884901174
6732,162219.03464946157
14789,151857.12909866153
13525,158684.28273141457
4066,312400.3526815813
16422,215655.62161463138
14890,198322.83330844337
2922,223717.45602977183
3601,119584.90865689464
13416,116862.26293784058
14363,197544.94941011549
9496,290887.6148703304
7115,319766.56183548446
8615,140652.98744235828
5218,77475.13215010287
9493,213599.44665784383
10623,174431.9228936991
2272,118991.10084718362
3352,295258.7309141314
84,180869.7176635387
8086,119534.7718174877
2595,137477.00776249391
3531,147230.2473204962
7460,317543.2565499897
9214,252135.72917739712
2790,240760.34839333402
10548,224739.0484755859
9218,163571.95393582556
7435,185467.9745298868
15780,181940.08579182255
7640,217050.56550668887
6223,190211.02751018855
3425,113837.24095539817
10582,146733.4260400991
702,254259.62570036875
2111,176745.41713334344
11730,182897.02580018845
9865,256796.15218893235
16478,327549.4562282383
1885,223738.7004971396
3956,377325.41818776086
16735,114273.67424640244
15264,208968.1605600102
15971,160766.70353065873
5584,202611.5100050704
15242,172896.0761378656
14358,177170.5474379031
11300,201933.63368973995
5446,186474.71595443666
3934,179812.51210046848
6610,178116.63103350607
10164,295241.5471518768
4646,193650.9988495842
13304,186154.9121363082
1985,202431.2660471404
4746,141462.08155410626
7963,204377.29325517494
14083,291467.3230678047
13140,314074.7005137196
15023,244353.6775430211
13093,229577.66044177068
7160,178000.21364494666
7407,178341.42115488063
16056,186667.70814614405
751,463019.24106392596
6179,80268.68928400359
9137,269960.47428135044
10992,276404.7206867696
5744,530332.4753522072
10884,154573.42090048557
12858,274955.1378678274
13005,291236.85759361624
16714,193149.83439916934
1419,242563.014243859
6064,192999.89780771954
3771,202428.16434008756
5945,447831.5178938528
8453,63314.30018990382
3806,157419.4308636688
16748,262572.35962462286
11380,226138.34246534144
3107,192982.48042758676
12003,204386.47704773667
14567,256686.39604905283
1079,186517.26304751873
11705,165190.14199060126
7814,190509.42135966415
10174,166908.928113521
5514,244540.29820435648
5265,245988.5945337633
10520,332359.77795228676
13195,214237.30356780652
14601,428134.7187071595
6012,189484.39195977862
13079,167294.04294032624
9009,130859.23803290889
3122,180605.9401417534
5470,244512.44321013015
4840,171500.7058785243
6270,269237.3609251963
9158,95525.05973051845
10120,122812.59575257257
10672,289398.3034128932
4573,138953.93181503177
12118,304400.43424432335
7447,126529.1381187103
2171,193082.9092354929
6126,372981.73545955063
2836,172116.76908084072
1457,246601.6765924167
11165,228651.3757073854
5923,189968.47661029742
1813,208509.0508281874
3492,238150.60263986987
1917,210548.60915705963
965,433761.3325773852
15795,149461.6876526792
821,212231.20353807422
4568,186008.66098190445
9078,233865.35865259756
11371,118399.1836486353
5149,189002.18512664706
281,202032.97039445204
1918,241514.90236488244
776,129128.05139453622
210,213679.88021502056
10782,175319.3621270038
9653,189024.05454370048
9372,164432.28137035036
5868,164494.05754598137
6176,143731.9595002599
3969,117203.03318258346
7427,151589.35859784568
8544,512219.47327350354
5219,231920.3303016103
16488,137089.9239900469
5855,246437.30159574738
15920,117842.1595645572
4393,452351.83957589715
5770,155625.4090571133
2900,148410.15665946656
8622,89734.28977900934
11610,267276.35441856564
10969,114645.60393753053
11029,102025.19856718165
6193,313020.2315527271
14087,474686.06070707977
13623,170697.12905157765
16689,176389.5629840001
1027,227315.8386938554
949,150543.57739207652
672,115143.76226683536
13832,142937.7837129724
2471,206439.15709348346
8728,300962.8870150017
7742,224895.0771587122
2698,216342.63639409057
9084,171043.77687172085
6075,287498.15739905
2874,176818.91589799323
13119,133607.7296587739
5010,206887.25235350258
1284,175098.66767563924
1151,172150.84541709154
5110,306959.60228373914
11386,143166.00295077532
8019,211558.33344079898
2859,129351.29996013058
16110,174317.97637901225
16027,268139.061441847
14902,185302.3736215907
14301,220671.34057460327
2451,199447.79058277098
13596,133164.91231034667
1464,136466.58115129845
7927,423191.5767824819
9638,255523.0685569896
8009,305250.65880737884
11903,156924.99863716675
9243,115352.90686548351
547,195652.85254673165
5511,121850.28842092291
11247,176942.89556167505
15928,426564.3531489551
3434,208332.90303309014
7614,115923.07723494875
1380,201886.18348121882
2770,141174.2959953661
111,185304.30349008733
5994,128518.24931573271
12341,200979.05978882645
2787,258646.89725028392
14410,321456.29698818194
15983,128798.73014714588
14876,209242.08215348978
653,152761.1384695446
2174,290471.3433458183
2575,268546.09145459696
7976,166960.01865629732
5812,316861.79528993455
13589,315264.4644731278
9122,133831.63282829686
8159,482071.41355609696
8754,300542.45932118775
9321,236407.57329505018
13535,179794.98418043755
2083,169985.3312465603
2689,350289.31256703084
2248,233611.83105923788
11649,157430.34603715804
11045,407363.2354861675
1276,93048.33392088737
5962,142613.73124433897
13012,166544.70107557572
4642,163352.49763489363
179,173487.97362671085
15347,491708.1147934506
